"Library\Backend\SSH\Strings\SSHBackend.fr-FR.resx","UnexpectedConnectionError","updated","Unexpected error: {0}","Erreur inattendue: {0}","1251"
"Library\Backend\SSH\Strings\SSHBackend.fr-FR.resx","UnexpectedExitResponseError","updated","Got unexpected exit response","Reçu une commande de fin inattendue","1252"
"Library\Backend\SSH\Strings\SSHBackend.fr-FR.resx","UnexpectedResponseError","updated","Failed to get expected response to command: {0}","N'a pas pu obtenir la réponse souhaitée à la commande: {0}","1253"
"Library\Backend\SSH\Strings\SSHBackend.fr-FR.resx","UnsupportedKeyfileEncryptionError","updated","Unsupported encryption format for OpenSSH private key, must be 3des-cbc (DES-EDE3-CBC).
Please include this information in a bug report:
{0}","Format de cryptage non supporté pour la clef privée OpenSSH, doit être 3des-cbc (DES-EDE3-CBC).
Veillez inclure l'information suivante dans un rapport de bug:
{0}","244"
"Library\Backend\SSH\Strings\SSHBackend.fr-FR.resx","UploadTimeoutError","updated","Timeout while uploading file","Délais d'attente dépassé lors du transfert du fichier","1254"
"Library\Backend\SSH\Strings\SSHBackend.fr-FR.resx","UsernameMissingError","updated","A username was expected, but none was supplied","Un nom d'utilisateur était demandé, mais aucun n'a été fourni","1255"
"Library\Backend\SSH\Strings\SSHCommonOptions.fr-FR.resx","LoadError","updated","An error occured while setting up the SSH dialog: {0}","Erreur survenue lors de l'affichage de la boite de dialogue pour paramétrer SSH: {0}","1256"
"Library\Backend\SSH\Strings\SSHCommonOptions.fr-FR.resx","LocatingSftpError","updated","The entered SFTP program could not be found.
Do you want to use the path anyway?","L'application externe SFTP est introuvable. Voulez-vous continuer à utiliser ce chemin d'accès?","1257"
"Library\Backend\SSH\Strings\SSHCommonOptions.fr-FR.resx","SftpAutodetectedInfo","updated","Leave empty to use the sftp application found: {0}","Laisser vide pour utiliser l'application sftp trouvée: {0}","1258"
"Library\Backend\SSH\Strings\SSHCommonOptions.fr-FR.resx","SftpNotAutodetectedWarning","updated","The sftp application could not be located, please enter the path manually","L'application externe SFTP est introuvable, veillez spécifier le chemin d'accès manuellement","1259"
"Library\Backend\SSH\Strings\SSHCommonOptions.fr-FR.resx","SftpProgramNotFoundError","updated","An error occured while attempting to verify the sftp program path:
{0}

Do you want to use the path anyway?","Une erreur est apparue lors de la vérification du chemin d'accès au programme externe sftp: {0}  Voulez-vous continuer à utiliser ce chemin d'accès?","1260"
"Library\Backend\SSH\Strings\SSHCommonOptions.fr-FR.resx","UseEmptyPathWarning","updated","You have not entered a path to the SFTP application.
This will use the default path to the SFTP application. 
The SFTP application could not be found during system probing.
Are you sure this is what you want?","Vous n'avez pas spécifié de chemin d'accès vers l'application externe SFTP. Le chemin d'accès par défaut sera alors utilisé. Il est possible que l'utilisation du module SFTP soit impossible. Voulez-vous continuer quand même?","1261"
"Library\Backend\SSH\Strings\SSHSettingsControl.fr-FR.resx","PageDescription","updated","Settings for the SSH backend","Option pour le répertoire distant SSH","1262"
"Library\Backend\SSH\Strings\SSHSettingsControl.fr-FR.resx","PageTitle","updated","SSH Settings","Options pour SSH","1263"
"Library\Backend\SSH\Strings\SSHUI.fr-FR.resx","CreateMissingFolderQuestion","updated","The folder does not exist, do you want to create it?","Le répertoire n'existe pas, voulez vous le créer?","1264"
"Library\Backend\SSH\Strings\SSHUI.fr-FR.resx","MissingSCPWarning","updated","Duplicati was unable to verify the existence of the sftp program.
sftp may work regardless, if it is located in the system search path.

Do you want to continue anyway?","Duplicati n'a pas pu vérifier l'existence du programme de sftp. Il se peut que sftp marche quand même, si il à été installé dans son répertoire par défaut.  Voulez-vous quand même continuer ?","1265"
"Library\Backend\SSH\Strings\SSHUI.fr-FR.resx","PageDescription","updated","On this page you can select where to store the backup data.","Sur cette page vous pouvez spécifier où enregistrer les sauvegardes.","1266"
"Library\Backend\SSH\Strings\SSHUI.fr-FR.resx","PageTitle","updated","Backup storage options","Options de sauvegarde","1267"
"Library\Backend\SSH\Strings\SSHUI.fr-FR.resx","PasswordRequiredManagedError","updated","A password is required when using the managed SSH option and no keyfile is supplied","Un mot de passe est requis lorsque l'on utilise SSH, or aucun n'a été fournis","247"
"Library\Backend\TahoeLAFS\Strings\TahoeBackend.fr-FR.resx","Description","updated","This backend can read and write data to a Tahoe-LAFS based backend. Allowed format is ""tahoe://hostname:port/uri/$DIRCAP"".","Permet le transfert de données sur un serveur Tahoe-LAFS. Le format autorisé est ""tahoe://nomd'hote:port/uri/$DIRCAP"".","248"
"Library\Backend\TahoeLAFS\Strings\TahoeBackend.fr-FR.resx","DescriptionUseSSLLong","updated","Use this flag to communicate using Secure Socket Layer (SSL) over http (https).","Utilisez ce drapeau pour utiliser une connexion sécurisée SSL sur http (https).","249"
"Library\Backend\TahoeLAFS\Strings\TahoeBackend.fr-FR.resx","DescriptionUseSSLShort","updated","Instructs Duplicati to use an SSL (https) connection","Indique à Duplicati l'emploi une connexion SLL (https)","250"
"Library\Backend\TahoeLAFS\Strings\TahoeBackend.fr-FR.resx","Displayname","updated","Tahoe-LAFS based","Basé sur Tahoe-LAFS","251"
"Library\Backend\TahoeLAFS\Strings\TahoeBackend.fr-FR.resx","MissingFolderError","updated","The folder {0} was not found, message: {1}","Le répertoire {0} est introuvable, message: {1}","252"
"Library\Backend\TahoeLAFS\Strings\TahoeBackend.fr-FR.resx","UnexpectedJsonFragmentType","updated","Found the Json fragment {0} but expected {1}","Trouvé le frangent Json {0}, mais attendais plutôt {1}","253"
"Library\Backend\TahoeLAFS\Strings\TahoeBackend.fr-FR.resx","UnrecognizedUriError","updated","Unsupported URL format, must start with ""/uri/URI:DIR2:""","Format d'URL non supporté, doit commencer par:  ""/uri/URI:DIR2:""","254"
"Library\Backend\TahoeLAFS\Strings\TahoeBackend.fr-FR.resx","UriHasQueryError","updated","The supplied URL contains a query, which is not allowed","L'URL fournie contient des données de formulaire, ce qui n'est pas permis","255"
"Library\Backend\TahoeLAFS\Strings\TahoeUI.fr-FR.resx","ApproveCertificateHashQuestion","updated","The certificate was not valid ({0}). Do you want to approve the certificate anyway and retry?","Le certificat n'est pas valide ({0}). Voulez vous quand même approuver ce certificat et réessayer?","256"
"Library\Backend\TahoeLAFS\Strings\TahoeUI.fr-FR.resx","CreateMissingFolderQuestion","updated","The folder does not exist, do you want to create it?","Le répertoire n'existe pas, voulez-vous le créer?","257"
"Library\Backend\TahoeLAFS\Strings\TahoeUI.fr-FR.resx","EmptyFolderPathError","updated","You must enter the name of the folder where the data should be stored","Vous devez spécifier le nom de répertoire où enregistrer les données","258"
"Library\Backend\TahoeLAFS\Strings\TahoeUI.fr-FR.resx","EmptyFolderPathWarning","updated","You have not entered a folder, this will store all files in the root directory of the server.
Do you want to continue without a folder path?","Vous n'avez pas spécifié de répertoire, les données seront enregistrées dans le répertoire racine du serveur. Voulez-vous continuer ?","259"
"Library\Backend\TahoeLAFS\Strings\TahoeUI.fr-FR.resx","EmptyHashError","updated","You have not entered a hash string","Vous n'avez pas entré de somme de contrôle","260"
"Library\Backend\TahoeLAFS\Strings\TahoeUI.fr-FR.resx","InvalidFolderPathError","updated","The folder path is invalid, it must start with ""{0}""","Le nom du répertoire est invalide, il doit commencer par ""{0}""","261"
"Library\Backend\TahoeLAFS\Strings\TahoeUI.fr-FR.resx","InvalidHashError","updated","The hash string is not valid, it must be of even length and only contain hex chars (0-9 and a-f)"," La somme de contrôle est invalide, elle doit être de longueur paire et composée de caractères hexadécimaux (0-9 et a-f)","262"
"Library\Backend\TahoeLAFS\Strings\TahoeUI.fr-FR.resx","PageDescription","updated","On this page you can select where to store the backup data.","Sur cette page, vous pouvez choisir le lieu de stockage de vos données de sauvegardes.","263"
"Library\Backend\TahoeLAFS\Strings\TahoeUI.fr-FR.resx","PageTitle","updated","Backup storage options","Options d'enregistrement des sauvegardes","264"
"Library\Backend\TahoeLAFS\TahoeUI.fr-FR.resx","AcceptAnyHash.Text","updated","Accept any invalid certificate","Accepter les certificats invalides","39"
"Library\Backend\TahoeLAFS\TahoeUI.fr-FR.resx","AcceptSpecifiedHash.Text","updated","Accept this certificate hash","Accepter ce certificat","40"
"Library\Backend\TahoeLAFS\TahoeUI.fr-FR.resx","CreateFolderButton.Text","updated","Create folder","Créer un répertoire","37"
"Library\Backend\TahoeLAFS\TahoeUI.fr-FR.resx","label1.Text","updated","Server","Serveur","34"
"Library\Backend\TahoeLAFS\TahoeUI.fr-FR.resx","label2.Text","updated","Path","Chemin","36"
"Library\Backend\TahoeLAFS\TahoeUI.fr-FR.resx","label5.Text","updated","Port (optional)","Port (optionnel)","35"
"Library\Backend\TahoeLAFS\TahoeUI.fr-FR.resx","TestConnection.Text","updated","Test connection","Tester la connexion","33"
"Library\Backend\TahoeLAFS\TahoeUI.fr-FR.resx","UseSSL.Text","updated","Use SSL","Utiliser SSL","38"
"Library\Backend\WEBDAV\Strings\WEBDAV.fr-FR.resx","Description","updated","Supports connections to a WEBDAV enabled web server, using the HTTP protocol. Allowed formats are ""webdav://hostname/folder"" or ""webdav://username:password@hostname/folder"".","Supporte les connections vers un serveur compatible WEBDAV, utilisant le protocole HTTP. Les formats autorisés sont ""webdav://nomd'hote/répertoire"" ou ""webdav://nomd'utilisateur:motdepasse@nomd'hote/repertoire"".","1152"
"Library\Backend\WEBDAV\Strings\WEBDAV.fr-FR.resx","DescriptionDebugPropfindLong","missing","To aid in debugging issues, it is possible to set a path to a file that will be overwritten with the PROPFIND response",""
"Library\Backend\WEBDAV\Strings\WEBDAV.fr-FR.resx","DescriptionDebugPropfindShort","missing","Dump the PROPFIND response",""
"Library\Backend\WEBDAV\Strings\WEBDAV.fr-FR.resx","DescriptionForceDigestLong","updated","Using the HTTP Digest authentication method allows the user to authenticate with the server, without sending the password in clear. However, a man-in-the-middle attack is easy, because the HTTP protocol specifies a fallback to Basic authentication, which will make the client send the password to the attacker. Using this flag, the client does not accept this, and always uses Digest authentication or fails to connect.","L'utilisation de la méthode d'authentification HTTP Digest permet à l'utilisateur de s'authentifier avec le serveur, sans envoyer le mot de passe en clair. Cela permet d'éviter que quelqu'un n'intercepte les paquets TCP contenant le mot de passe non crypté. En utilisant ce drapeau, le client n'accepte pas cela et utilise toujours la méthode d'authentification HTTP Digest pour se connecter.","1153"
"Library\Backend\WEBDAV\Strings\WEBDAV.fr-FR.resx","DescriptionForceDigestShort","updated","Force the use of the HTTP Digest authentication method","Oblige à utiliser la méthode d'authentification HTTP Digest","1154"
"Library\Backend\WEBDAV\Strings\WEBDAV.fr-FR.resx","DescriptionFTPPasswordLong","updated","The password used to connect to the server. This may also be supplied as the environment variable ""FTP_PASSWORD"".","Le mot de passe utilisé pour se connecter au serveur. Il est accessible également au travers de la variable d'environnement ""FTP_PASSWORD"".","1155"
"Library\Backend\WEBDAV\Strings\WEBDAV.fr-FR.resx","DescriptionFTPPasswordShort","updated","Supplies the password used to connect to the server","Mot de passe de connexion au serveur","1156"
"Library\Backend\WEBDAV\Strings\WEBDAV.fr-FR.resx","DescriptionFTPUsernameLong","updated","The username used to connect to the server. This may also be supplied as the environment variable ""FTP_USERNAME"".","Le nom d'utilisateur utilisé pour se connecter au serveur. Il est accessible également au travers de la variable d'environnement ""FTP_USERNAME"".","1157"
"Library\Backend\WEBDAV\Strings\WEBDAV.fr-FR.resx","DescriptionFTPUsernameShort","updated","Supplies the username used to connect to the server","Nom d'utilisateur de connexion au serveur","1158"
"Library\Backend\WEBDAV\Strings\WEBDAV.fr-FR.resx","DescriptionIntegratedAuthenticationLong","updated","If the server and client both supports integrated authentication, this option enables that authentication method. This is likely only available with windows servers and clients.","Si le client et se serveur supportent tout deux l'authentification intégrée, cette option active ce type d'authentification. Cela est habituellement valable que pour les clients et serveurs Windows.","1159"
"Library\Backend\WEBDAV\Strings\WEBDAV.fr-FR.resx","DescriptionIntegratedAuthenticationShort","updated","Use windows integrated authentication to connect to the server","Utiliser l'authentification Windows pour se connecter au serveur","1160"
"Library\Backend\WEBDAV\Strings\WEBDAV.fr-FR.resx","DescriptionUseSSLLong","updated","Use this flag to communicate using Secure Socket Layer (SSL) over http (https).","Utiliser ce commutateur pour dialoguer en utilisant le protocole SSL sur http (https).","1164"
"Library\Backend\WEBDAV\Strings\WEBDAV.fr-FR.resx","DescriptionUseSSLShort","updated","Instructs Duplicati to use an SSL (https) connection","Demande à Duplicati d'utiliser une connexion SSL (https)","1165"
"Library\Backend\WEBDAV\Strings\WEBDAV.fr-FR.resx","DisplayName","updated","WEBDAV based","Basé sur WEBDAV","1161"
"Library\Backend\WEBDAV\Strings\WEBDAV.fr-FR.resx","MissingFolderError","updated","The folder {0} was not found, message: {1}","Le répertoire {0} est introuvable, message: {1}","1162"
"Library\Backend\WEBDAV\Strings\WEBDAV.fr-FR.resx","SeenThenNotFoundError","updated","When listing the folder {0} the file {1} was listed, but the server now reports that the file is not found.
This can be because the file is deleted or unavailable, but it can also be because the file extension {2} is blocked by the web server. IIS blocks unknown extensions by default.
Error message: {3}","En analysant précédemment le répertoire {0} le fichier {1} à été trouvé, mais le serveur indique à présent que ce fichier est introuvable. Cela peut être causé par la suppression du fichier ou son utilisation, mais également parce que l'extension du fichier {2} est bloquée par le serveur web. Les serveurs IIS bloquent les extensions inconnues par défaut. Message d’erreur: {3}","1163"
"Library\Backend\WEBDAV\Strings\WebDAVUI.fr-FR.resx","ApproveCertificateHashQuestion","updated","The certificate was not valid ({0}). Do you want to approve the certificate anyway and retry?","Ce certificat est invalide ({0}). Voulez-vous quand même l'accepter et recommencer?","1166"
"Library\Backend\WEBDAV\Strings\WebDAVUI.fr-FR.resx","BackslashWarning","missing","The folder path contains backslashes, which are known to cause problems. Do you want to convert the backslashes to forward slashes?",""
"Library\Backend\WEBDAV\Strings\WebDAVUI.fr-FR.resx","CreateMissingFolderQuestion","updated","The folder does not exist, do you want to create it?","Le répertoire n'existe pas, voulez-vous le créer?","1167"
"Library\Backend\WEBDAV\Strings\WebDAVUI.fr-FR.resx","EmptyFolderPathWarning","updated","You have not entered a folder, this will store all files in the root directory of the server.
Do you want to continue without a folder path?","Vous n'avez pas spécifié de répertoire, Tout les fichiers seront copiés dans le répertoire racine du serveur.
Voulez-vous continuer sans spécifier de sous-répertoire au répertoire racine?","1168"
"Library\Backend\WEBDAV\Strings\WebDAVUI.fr-FR.resx","EmptyHashError","updated","You have not entered a hash string","Vous n'avez pas entré de chaine de hachage","1169"
"Library\Backend\WEBDAV\Strings\WebDAVUI.fr-FR.resx","InvalidHashError","updated","The hash string is not valid, it must be of even length and only contain hex chars (0-9 and a-f)","La chaine de hachage est invalide, elle doit être de longeur paire et composée uniquement de caractères hexadécimaux (0-9 et a-f)","1170"
"Library\Backend\WEBDAV\Strings\WebDAVUI.fr-FR.resx","LeadingSlashWarning","updated","The folder path starts with a forward slash, which is not required and known to cause problems.
Do you want the leading slash to be removed?","Le nom du chemain d'accès commence avec le caractère anti-slash, ce qui n'est pas requis et peut poser des problèmes.
Voulez vous supprimer ce caractère de début?","1171"
"Library\Backend\WEBDAV\Strings\WebDAVUI.fr-FR.resx","PageDescription","updated","On this page you can select where to store the backup data.","Dans cette fenêtre vous pouvez indiquer où vos données doivent êtres enregistrées. ","1172"
"Library\Backend\WEBDAV\Strings\WebDAVUI.fr-FR.resx","PageTitle","updated","Backup storage options","Options de stockage des sauvegardes","1173"
"Library\Backend\WEBDAV\WebDAVUI.fr-FR.resx","AcceptAnyHash.Text","updated","Accept any invalid certificate","Accepter les certificats invalides","1150"
"Library\Backend\WEBDAV\WebDAVUI.fr-FR.resx","AcceptSpecifiedHash.Text","updated","Accept this certificate hash","Accepter ce certificat","1151"
"Library\Backend\WEBDAV\WebDAVUI.fr-FR.resx","CreateFolderButton.Text","updated","Create folder","Nouveau dossier","1147"
"Library\Backend\WEBDAV\WebDAVUI.fr-FR.resx","DigestAuth.Text","updated","Authentication method must be ""Digest""","La méthode d'authentification doit être: ""Digest""","1148"
"Library\Backend\WEBDAV\WebDAVUI.fr-FR.resx","label1.Text","updated","Server","Serveur","1142"
"Library\Backend\WEBDAV\WebDAVUI.fr-FR.resx","label2.Text","updated","Path","Répertoire distant","1146"
"Library\Backend\WEBDAV\WebDAVUI.fr-FR.resx","label3.Text","updated","Username","Nom d'utilisateur","1144"
"Library\Backend\WEBDAV\WebDAVUI.fr-FR.resx","label4.Text","updated","Password","Mot de passe","1143"
"Library\Backend\WEBDAV\WebDAVUI.fr-FR.resx","label5.Text","updated","Port (optional)","Port (optionnel)","1145"
"Library\Backend\WEBDAV\WebDAVUI.fr-FR.resx","TestConnection.Text","updated","Test connection","Tester la connexion","1141"
"Library\Backend\WEBDAV\WebDAVUI.fr-FR.resx","UseIntegratedAuth.Text","updated","Use integrated authentication","Utiliser l'authentification intégrée","1140"
"Library\Backend\WEBDAV\WebDAVUI.fr-FR.resx","UseSSL.Text","updated","Use SSL","Utiliser SSL","1149"
"Library\Compression\Strings\FileArchiveZip.fr-FR.resx","AttemptReadWhileWritingError","updated","Cannot read data while writing","Ne peut pas lire des donnes en même temps qu'elles sont écrites","995"
"Library\Compression\Strings\FileArchiveZip.fr-FR.resx","AttemptWriteWhileReadingError","updated","Cannot write while reading","Ne peut pas écrire des données en même temps qu'elles sont lues","996"
"Library\Compression\Strings\FileArchiveZip.fr-FR.resx","CompressionlevelLong","updated","This option controls the compression level used. A setting of zero gives no compression, and a setting of 9 gives maximum compression.","Cette option contrôle le niveau de  compression utilisé. Une valeur nulle signifie pas de compression, tandis que 9 signifie compression maximale.","165"
"Library\Compression\Strings\FileArchiveZip.fr-FR.resx","CompressionlevelShort","updated","Sets the Zip compression level","Spécifie le niveau de compression Zip","166"
"Library\Compression\Strings\FileArchiveZip.fr-FR.resx","DeleteUnsupportedError","updated","Zip does not support deleting","Le format Zip ne supporte pas la suppression de fichiers","997"
"Library\Compression\Strings\FileArchiveZip.fr-FR.resx","Description","updated","This module provides the industry standard Zip compression. Files created with this module can be read by any standard compliant zip application.","Ce module fournit l'algorithme de compression standard Zip. Les fichiers compressés en .zip peuvent être lus par bon nombre de programmes de compression.","998"
"Library\Compression\Strings\FileArchiveZip.fr-FR.resx","DisplayName","updated","Zip compression","Compression Zip","999"
"Library\Compression\Strings\FileArchiveZip.fr-FR.resx","FileNotFoundError","updated","File not found: {0}","Fichier non trouvé: {0}","1000"
"Library\DynamicLoader\Strings\BackendLoader.fr-FR.resx","NoURLSuppliedError","updated","This instance was not created with an URL","Cette instance n'a pas été créée avec une URL","205"
"Library\DynamicLoader\Strings\BackendLoader.fr-FR.resx","UrlNotSupportedError","updated","The supplied url is not supported","L'URL fournie n'est pas supportée","206"
"Library\DynamicLoader\Strings\DynamicLoader.fr-FR.resx","DynamicAssemblyLoadError","updated","Failed to load assembly {0}, error message: {1}","Impossible de charger le fichier assembly {0}, message d'erreur: {1}","207"
"Library\DynamicLoader\Strings\DynamicLoader.fr-FR.resx","DynamicTypeLoadError","updated","Failed to load process type {0} assembly {1}, error message: {2}","Impossible de charger le processus de type {0} assembly {0}, message d'erreur: {2}","208"
"Library\Encryption\GPGCommonOptions.fr-FR.resx","BrowseForGPGDialog.Filter","updated","Executables (*.exe)|*.exe|All files (*.*)|*.*","Exécutables (*.exe)|*.exe|Tout fichiers (*.*)|*.*","965"
"Library\Encryption\GPGCommonOptions.fr-FR.resx","label1.Text","updated","GPG executable path","Répertoire de l'utilitaire GPG","964"
"Library\Encryption\Strings\AESEncryption.fr-FR.resx","AesencryptiondontallowfallbackLong_v2","updated","If the decryption fails using AES Crypt, dont attempt to use the previous encryption file format. ","Si le décryptage échoue en utilisant l'algorithme AES, n'essayez pas d'utiliser le format de cryptage de fichier précédent.","163"
"Library\Encryption\Strings\AESEncryption.fr-FR.resx","AesencryptiondontallowfallbackShort","updated","Do not attempt to decrypt using previous method","Si le cryptage échoue, n'essaye pas d'autre méthode","966"
"Library\Encryption\Strings\AESEncryption.fr-FR.resx","BadKeyStretchError","updated","Bad key stretch","Mauvais décodage de la clef","967"
"Library\Encryption\Strings\AESEncryption.fr-FR.resx","Description_v2","updated","This module encrypts all files in the same way that AESCrypt does, using 256 bit AES encryption.","Ce module crypte tout les fichiers de la même manière que le fait AESCrypt, utilisant un cryptage AES 256 bits.","164"
"Library\Encryption\Strings\AESEncryption.fr-FR.resx","DisplayName","updated","AES-256 encryption, built in","Cryptage AES-256 intégré","968"
"Library\Encryption\Strings\EncryptionBase.fr-FR.resx","DecryptionError","updated","Failed to decrypt data (invalid passphrase?): {0}","Impossible de décrypter les données (Clef erronée?): {0}","969"
"Library\Encryption\Strings\GPGCommonOptions.fr-FR.resx","GpgAutodetectedInfo","updated","Leave empty to use the gpg application found: {0}","Laissez vide pour utiliser le module GPG trouvé: {0}","970"
"Library\Encryption\Strings\GPGCommonOptions.fr-FR.resx","GpgNotAutodetectedWarning","updated","The gpg application could not be located, please enter the path manually","Le module externe GPG ne peut être trouvé, veillez entrer son chemin d'accès manuellement","971"
"Library\Encryption\Strings\GPGCommonOptions.fr-FR.resx","GpgProgramNotFoundError","updated","An error occured while attempting to verify the gpg program path:
{0}

Do you want to use the path anyway?","Une erreur est survenue en tentant de vérifier le chemin du module externe GPG: {0}  Voulez-vous quand même utiliser ce chemin ?","972"
"Library\Encryption\Strings\GPGCommonOptions.fr-FR.resx","LoadError","updated","An error occured while setting up the GPG dialog: {0}","Une erreur est survenue en tentant de paramétrer les options du module GPG: {0}","973"
"Library\Encryption\Strings\GPGCommonOptions.fr-FR.resx","LocatingGpgError","updated","The entered GPG program could not be found.
Do you want to use the path anyway?","Le module externe GPG spécifié est introuvable. Voulez-vous quand même utiliser ce chemin ?","974"
"Library\Encryption\Strings\GPGCommonOptions.fr-FR.resx","UseEmptyPathWarning","updated","You have not entered a path to the GPG application.
This will use the default path to the GPG application. 
The GPG application could not be found during system probing.
Are you sure this is what you want?","Vous n'avez pas spécifié de chemin vers le module externe GPG. Le chemin par défaut sera utilisé. Le module externe GPG ne peut pas être trouvé durant une analyse du système. Est-ce bien cela que vous voulez ?","975"
"Library\Encryption\Strings\GPGEncryption.fr-FR.resx","Description","updated","The GPG encryption module uses the GNU Privacy Guard program to encrypt and decrypt files. It requires that the gpg executable is available on the system. On Windows it is assumed that this is in the default installation folder under program files, under Linux and OSX it is assumed that the program is available via the PATH environment variable. It is possible to supply the path to GPG using the --gpg-program-path switch.","Le module de cryptage GPG utilise le programme de protection de confidentialité GNU pour crypter et décrypter les fichiers. Cela implique que l'exécutable GPG doit être installé sur votre système. Sous Windows le programme est habituellement installé dans ""program files"", sous Linux et OSX il est accessible via la variable d'environnement PATH. Il est possible d'indiquer le chemin vers le module GPG en utilisant le commutateur --gpg-program-path.","976"
"Library\Encryption\Strings\GPGEncryption.fr-FR.resx","DisplayName","updated","GNU Privacy Guard, external","Utilise le module de cryptage externe GPG","977"
"Library\Encryption\Strings\GPGEncryption.fr-FR.resx","GpgencryptiondecryptionswitchesLong","updated","Use this switch to specify any extra options to GPG. You cannot specify the --passphrase-fd option here. The --decrypt option is always specified.","Ce commutateur permet de spécifier des arguments supplémentaires de décryptage pour le module GnuPG. Vous ne pouvez pas utiliser l'option --passphrase-fd ici. L'option --decrypt est implicite.","978"
"Library\Encryption\Strings\GPGEncryption.fr-FR.resx","GpgencryptiondecryptionswitchesShort","updated","Extra GPG commandline options for decryption","Paramètres supplémentaires de décryptage en GnuPG","979"
"Library\Encryption\Strings\GPGEncryption.fr-FR.resx","Gpgencryptiondisablearmordeprecated","missing","This option has non-standard handling, please use the --{0} option instead.",""
"Library\Encryption\Strings\GPGEncryption.fr-FR.resx","GpgencryptiondisablearmorLong","updated","The GPG encryption/decryption will use the --armor option for GPG to protect the files with armor. Specify this switch to remove the --armor option.","Le module de cryptage/décryptage GnuPG va utiliser l'option --armor pour protéger les fichiers avec une ""armure"". Cette option permet d'enlever cette option ""armure"".","980"
"Library\Encryption\Strings\GPGEncryption.fr-FR.resx","GpgencryptiondisablearmorShort","updated","Don't use GPG Armor","Ne pas utiliser ""l'armure"" GnuPG","981"
"Library\Encryption\Strings\GPGEncryption.fr-FR.resx","GpgencryptionenablearmorLong","missing","Use this option to supply the --armor option to GPG. The files will be larger but can be sent as pure text files.",""
"Library\Encryption\Strings\GPGEncryption.fr-FR.resx","GpgencryptionenablearmorShort","missing","Use GPG Armor",""
"Library\Encryption\Strings\GPGEncryption.fr-FR.resx","GpgencryptionencryptionswitchesLong","updated","Use this switch to specify any extra options to GPG. You cannot specify the --passphrase-fd option here. The --encrypt option is always specified.","Ce commutateur permet de spécifier des arguments supplémentaires de cryptage pour le module GnuPG. Vous ne pouvez pas utiliser l'option --passphrase-fd ici. L'option --encrypt est implicite.","982"
"Library\Encryption\Strings\GPGEncryption.fr-FR.resx","GpgencryptionencryptionswitchesShort","updated","Extra GPG commandline options for encryption","Paramètres supplémentaires de cryptage en GnuPG","983"
"Library\Encryption\Strings\GPGEncryption.fr-FR.resx","GPGExecuteError","updated","Failed to execute GPG at ""{0}"": {1}","impossible d'exécuter le module GnuPG à ""{0}"": {1}","984"
"Library\Encryption\Strings\GPGEncryption.fr-FR.resx","GPGNotFoundWarning","updated","Duplicati was unable to verify the existence of GNU Privacy Guard.
GPG may work regardless, if it is located in the system search path.
If the encryption fails, no files will be backed up
Do you want to continue anyway?","Duplicati n'a pas réussi à vérifier la présence du module GnuPG externe. le module GnuPG marchera quand même, si il à été installé dans son répertoire par défaut. Si l'encryptage échoue, aucun fichier ne sera traité. Voulez vous quand même continuer?","989"
"Library\Encryption\Strings\GPGEncryption.fr-FR.resx","GpgprogrampathLong","updated","The path to the GNU Privacy Guard program. If not supplied, Duplicati will assume that the program ""gpg"" is available in the system path.","Le chemin pointant vers le module externe GnuPG. Si non spécifié, Duplicati essayera d'utiliser le chemin vers le répertoire d'installation par défaut de GPG.","985"
"Library\Encryption\Strings\GPGEncryption.fr-FR.resx","GpgprogrampathShort","updated","The path to GnuPG","Chemin vers GnuPG","986"
"Library\Encryption\Strings\GPGEncryption.fr-FR.resx","SignkeyLong","updated","The GNU Privacy Guard can optionally sign volumes with a special key. This feature is not currently active in Duplicati.","Le module GnuPG peut en option signer les volumes avec une clef spéciale. Cette fonctionnalité n'est actuellement pas utilisée dans Duplicati.","987"
"Library\Encryption\Strings\GPGEncryption.fr-FR.resx","SignkeyShort","updated","Sign key for GnuPG","Clef de signature GnuPG","988"
"Library\Encryption\Strings\GPGSettingsControl.fr-FR.resx","PageDescription","updated","Settings for the GPG encryption module","Options du module de cryptage externe GPG","990"
"Library\Encryption\Strings\GPGSettingsControl.fr-FR.resx","PageTitle","updated","GPG Settings","Options GPG","991"
"Library\Encryption\Strings\GPGStreamWrapper.fr-FR.resx","DecryptionError","updated","Decryption failed: {0}","Décryptage échoué: {0}","992"
"Library\Encryption\Strings\GPGStreamWrapper.fr-FR.resx","GPGFlushError","updated","Failure while invoking GnuPG, program won't flush output","Erreur lors de l'appel du module GnuPG, le programme ne mettra pas à jour les données","993"
"Library\Encryption\Strings\GPGStreamWrapper.fr-FR.resx","GPGTerminateError","updated","Failure while invoking GnuPG, program won't terminate","Erreur lors de l'appel du module GnuPG, le programme ne peut pas se terminer","994"
"Library\Interface\Strings\CommandLineArgument.fr-FR.resx","AliasesHeader","updated","aliases","raccourcis","179"
"Library\Interface\Strings\CommandLineArgument.fr-FR.resx","DefaultValueHeader","updated","default value","valeur par défaut","180"
"Library\Interface\Strings\CommandLineArgument.fr-FR.resx","DeprecationMarker","updated","[DEPRECATED]","[OBSOLÈTE]","181"
"Library\Interface\Strings\CommandLineArgument.fr-FR.resx","ValuesHeader","updated","values","valeurs","182"
"Library\Interface\Strings\Common.fr-FR.resx","CancelExceptionError","updated","Cancelled","Annulé","183"
